Timestamp,N1,N2,N3,N4,N5,N6,N7,N8,Q2,Q3,Q4,Q5,Q6,Q7,Q8,S1,S5,S6,S7,T2,V2,V3,V6
2029-07-02T14:00:00,0.4607832893,0.4607832893,0.8085884557,0.4164456089,0.8623796765,0.8435604752,0.86428333,0.86428333,0.7663354223,0.4774972076,0.8737808605,0.720967951,0.8313312307,0.8156791144,0.1101921511,0.8797560634,0.76225129,0.76225129,0.76225129,0.8430677258,0.8042917213,0.8430677258,0.807649665
2029-07-02T14:30:00,0.2376859965,0.2376859965,0.6632564785,0.1156430968,0.7422498927,0.7492107957,0.7682202516,0.7682202516,0.5588894405,0.4392947855,0.8301668523,0.852275647,0.8023555535,0.5221820775,0.1731988424,0.635435818,0.819358377,0.819358377,0.819358377,0.7856320721,0.7617019675,0.7856320721,0.664017497
2029-07-02T15:00:00,0.2376859965,0.2376859965,0.6632564785,0.1156430968,0.7422498927,0.7492107957,0.7682202516,0.7682202516,0.5588894405,0.4392947855,0.8301668523,0.852275647,0.8023555535,0.5221820775,0.1731988424,0.635435818,0.819358377,0.819358377,0.819358377,0.7856320721,0.7617019675,0.7856320721,0.664017497
2029-07-02T15:30:00,0.4662015193,0.4662015193,0.4240930391,0.0915552822,0.5319661979,0.5708991373,0.5294881567,0.5294881567,0.675627659,0.2309892354,0.5079905932,0.757143406,0.6770032301,0.5940670155,0.0603216753,0.1594672911,0.764262352,0.764262352,0.764262352,0.5957442761,0.6652595878,0.5957442761,0.3993700056
2029-07-02T16:00:00,0.4662015193,0.4662015193,0.4240930391,0.0915552822,0.5319661979,0.5708991373,0.5294881567,0.5294881567,0.675627659,0.2309892354,0.5079905932,0.757143406,0.6770032301,0.5940670155,0.0603216753,0.1594672911,0.764262352,0.764262352,0.764262352,0.5957442761,0.6652595878,0.5957442761,0.3993700056
2029-07-02T16:30:00,0.1536413727,0.1536413727,0.1467476125,0.0,0.1138741316,0.2293625081,0.0870757825,0.0870757825,0.4732812056,0.193342075,0.4615236717,0.435003789,0.480604901,0.2275369698,0.0094184692,0.4334828594,0.451055037,0.451055037,0.451055037,0.2679312458,0.4346920331,0.2679312458,0.0977897749
2029-07-02T17:00:00,0.1536413727,0.1536413727,0.1467476125,0.0,0.1138741316,0.2293625081,0.0870757825,0.0870757825,0.4732812056,0.193342075,0.4615236717,0.435003789,0.480604901,0.2275369698,0.0094184692,0.4334828594,0.451055037,0.451055037,0.451055037,0.2679312458,0.4346920331,0.2679312458,0.0977897749
2029-07-02T17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017637811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017637811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-07-02T18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
