datetime,nsw1,qld1,sa1,tas1,vic1
2019-05-23T05:00:00.0,6537.0,5321.0,1174.0,1113.0,4247.0
2019-05-23T05:30:00.0,6812.0,5525.0,1193.0,1147.0,4383.0
2019-05-23T06:00:00.0,7125.0,5756.0,1236.0,1187.0,4637.0
2019-05-23T06:30:00.0,7612.0,6097.0,1302.0,1257.0,5070.0
2019-05-23T07:00:00.0,8139.0,6372.0,1417.0,1340.0,5460.0
2019-05-23T07:30:00.0,8413.0,6605.0,1523.0,1418.0,5755.0
2019-05-23T08:00:00.0,8576.0,6513.0,1624.0,1456.0,6003.0
2019-05-23T08:30:00.0,8497.0,6370.0,1645.0,1420.0,5989.0
2019-05-23T09:00:00.0,8300.0,6200.0,1595.0,1340.0,5815.0
2019-05-23T09:30:00.0,8174.0,6072.0,1486.0,1299.0,5673.0
2019-05-23T10:00:00.0,7997.0,5889.0,1384.0,1258.0,5438.0
2019-05-23T10:30:00.0,7929.0,5796.0,1308.0,1216.0,5275.0
2019-05-23T11:00:00.0,7875.0,5806.0,1226.0,1201.0,5154.0
2019-05-23T11:30:00.0,7797.0,5862.0,1176.0,1184.0,5013.0
2019-05-23T12:00:00.0,7732.0,5816.0,1155.0,1164.0,4970.0
2019-05-23T12:30:00.0,7710.0,5779.0,1165.0,1137.0,4900.0
2019-05-23T13:00:00.0,7731.0,5767.0,1183.0,1153.0,4895.0
2019-05-23T13:30:00.0,7731.0,5832.0,1138.0,1167.0,4902.0
2019-05-23T14:00:00.0,7771.0,5931.0,1155.0,1163.0,4923.0
2019-05-23T14:30:00.0,7833.0,6055.0,1188.0,1172.0,5002.0
2019-05-23T15:00:00.0,7934.0,6132.0,1219.0,1175.0,5054.0
2019-05-23T15:30:00.0,8011.0,6262.0,1267.0,1173.0,5151.0
2019-05-23T16:00:00.0,8131.0,6502.0,1345.0,1203.0,5308.0
2019-05-23T16:30:00.0,8339.0,6670.0,1466.0,1239.0,5498.0
2019-05-23T17:00:00.0,8582.0,6877.0,1499.0,1277.0,5737.0
2019-05-23T17:30:00.0,8912.0,7082.0,1546.0,1382.0,5887.0
2019-05-23T18:00:00.0,9285.0,7290.0,1634.0,1433.0,6108.0
2019-05-23T18:30:00.0,9254.0,7272.0,1715.0,1424.0,6155.0
2019-05-23T19:00:00.0,9141.0,7230.0,1726.0,1413.0,6088.0
2019-05-23T19:30:00.0,8939.0,7114.0,1712.0,1398.0,5968.0
2019-05-23T20:00:00.0,8782.0,7041.0,1688.0,1374.0,5844.0
2019-05-23T20:30:00.0,8627.0,6963.0,1681.0,1356.0,5724.0
2019-05-23T21:00:00.0,8509.0,6774.0,1665.0,1336.0,5613.0
2019-05-23T21:30:00.0,8313.0,6626.0,1618.0,1307.0,5518.0
2019-05-23T22:00:00.0,8140.0,6461.0,1570.0,1275.0,5315.0
2019-05-23T22:30:00.0,8159.0,6321.0,1525.0,1246.0,5094.0
2019-05-23T23:00:00.0,8000.0,6189.0,1487.0,1205.0,4949.0
2019-05-23T23:30:00.0,7922.0,6002.0,1465.0,1165.0,5048.0
2019-05-24T00:00:00.0,7819.0,5762.0,1626.0,1134.0,5022.0
2019-05-24T00:30:00.0,7690.0,5575.0,1590.0,1116.0,4826.0
2019-05-24T01:00:00.0,7488.0,5427.0,1510.0,1113.0,4666.0
2019-05-24T01:30:00.0,7321.0,5330.0,1412.0,1101.0,4509.0
2019-05-24T02:00:00.0,7101.0,5275.0,1338.0,1102.0,4347.0
2019-05-24T02:30:00.0,6849.0,5213.0,1288.0,1097.0,4196.0
2019-05-24T03:00:00.0,6610.0,5194.0,1266.0,1076.0,4092.0
2019-05-24T03:30:00.0,6472.0,5183.0,1223.0,1085.0,4038.0
2019-05-24T04:00:00.0,6374.0,5183.0,1194.0,1088.0,4028.0
2019-05-24T04:30:00.0,6419.0,5255.0,1179.0,1094.0,4045.0
2019-05-24T05:00:00.0,6549.0,5343.0,1166.0,1093.0,4102.0
2019-05-24T05:30:00.0,6856.0,5507.0,1172.0,1132.0,4251.0
2019-05-24T06:00:00.0,7164.0,5743.0,1212.0,1171.0,4454.0
2019-05-24T06:30:00.0,7722.0,6075.0,1267.0,1238.0,4768.0
2019-05-24T07:00:00.0,8265.0,6379.0,1341.0,1315.0,5102.0
2019-05-24T07:30:00.0,8556.0,6587.0,1430.0,1398.0,5421.0
2019-05-24T08:00:00.0,8705.0,6531.0,1512.0,1460.0,5632.0
2019-05-24T08:30:00.0,8575.0,6358.0,1535.0,1460.0,5736.0
2019-05-24T09:00:00.0,8383.0,6150.0,1513.0,1439.0,5734.0
2019-05-24T09:30:00.0,8287.0,5952.0,1501.0,1414.0,5782.0
2019-05-24T10:00:00.0,8139.0,5799.0,1464.0,1380.0,5829.0
2019-05-24T10:30:00.0,8020.0,5715.0,1387.0,1346.0,5878.0
2019-05-24T11:00:00.0,7904.0,5657.0,1362.0,1325.0,5873.0
2019-05-24T11:30:00.0,7788.0,5655.0,1304.0,1313.0,5835.0
2019-05-24T12:00:00.0,7762.0,5704.0,1248.0,1282.0,5857.0
2019-05-24T12:30:00.0,7754.0,5723.0,1295.0,1270.0,5794.0
2019-05-24T13:00:00.0,7766.0,5756.0,1249.0,1254.0,5571.0
2019-05-24T13:30:00.0,7841.0,5815.0,1184.0,1254.0,5481.0
2019-05-24T14:00:00.0,7923.0,5935.0,1150.0,1252.0,5501.0
2019-05-24T14:30:00.0,7987.0,6037.0,1180.0,1263.0,5474.0
2019-05-24T15:00:00.0,8012.0,6078.0,1211.0,1270.0,5334.0
2019-05-24T15:30:00.0,8056.0,6205.0,1244.0,1271.0,5356.0
2019-05-24T16:00:00.0,8181.0,6373.0,1278.0,1301.0,5411.0
2019-05-24T16:30:00.0,8327.0,6565.0,1340.0,1345.0,5569.0
2019-05-24T17:00:00.0,8587.0,6812.0,1416.0,1371.0,5726.0
2019-05-24T17:30:00.0,8914.0,6960.0,1491.0,1420.0,5873.0
2019-05-24T18:00:00.0,9125.0,7097.0,1559.0,1445.0,6074.0
2019-05-24T18:30:00.0,9027.0,7041.0,1616.0,1434.0,6067.0
2019-05-24T19:00:00.0,8847.0,7014.0,1632.0,1411.0,5982.0
2019-05-24T19:30:00.0,8620.0,6870.0,1608.0,1384.0,5832.0
2019-05-24T20:00:00.0,8491.0,6794.0,1575.0,1363.0,5761.0
2019-05-24T20:30:00.0,8361.0,6736.0,1533.0,1355.0,5643.0
2019-05-24T21:00:00.0,8275.0,6586.0,1500.0,1338.0,5516.0
2019-05-24T21:30:00.0,8132.0,6489.0,1464.0,1317.0,5389.0
2019-05-24T22:00:00.0,8029.0,6372.0,1432.0,1287.0,5231.0
2019-05-24T22:30:00.0,8059.0,6273.0,1392.0,1248.0,5055.0
2019-05-24T23:00:00.0,7961.0,6178.0,1351.0,1205.0,4965.0
2019-05-24T23:30:00.0,7924.0,5989.0,1328.0,1172.0,5053.0
2019-05-25T00:00:00.0,7876.0,5765.0,1498.0,1148.0,5062.0
2019-05-25T00:30:00.0,7704.0,5559.0,1462.0,1130.0,4845.0
2019-05-25T01:00:00.0,7561.0,5402.0,1389.0,1109.0,4631.0
2019-05-25T01:30:00.0,7309.0,5299.0,1293.0,1103.0,4499.0
2019-05-25T02:00:00.0,7111.0,5199.0,1239.0,1091.0,4297.0
2019-05-25T02:30:00.0,6770.0,5148.0,1196.0,1073.0,4155.0
2019-05-25T03:00:00.0,6541.0,5100.0,1165.0,1064.0,4079.0
2019-05-25T03:30:00.0,6370.0,5086.0,1123.0,1063.0,3998.0
2019-05-25T04:00:00.0,6269.0,5091.0,1098.0,1051.0,3964.0
2019-05-25T04:30:00.0,6270.0,5123.0,1078.0,1032.0,3965.0
2019-05-25T05:00:00.0,6328.0,5138.0,1074.0,1035.0,3967.0
2019-05-25T05:30:00.0,6473.0,5233.0,1072.0,1049.0,4019.0
2019-05-25T06:00:00.0,6599.0,5317.0,1086.0,1075.0,4089.0
2019-05-25T06:30:00.0,6894.0,5460.0,1101.0,1088.0,4248.0
2019-05-25T07:00:00.0,7157.0,5621.0,1141.0,1118.0,4362.0
2019-05-25T07:30:00.0,7529.0,5773.0,1185.0,1167.0,4469.0
2019-05-25T08:00:00.0,7765.0,5825.0,1219.0,1207.0,4617.0
2019-05-25T08:30:00.0,7891.0,5798.0,1261.0,1243.0,4694.0
2019-05-25T09:00:00.0,7864.0,5729.0,1289.0,1273.0,4746.0
2019-05-25T09:30:00.0,7770.0,5593.0,1311.0,1302.0,4702.0
2019-05-25T10:00:00.0,7554.0,5446.0,1297.0,1303.0,4568.0
2019-05-25T10:30:00.0,7388.0,5345.0,1239.0,1277.0,4490.0
2019-05-25T11:00:00.0,7154.0,5269.0,1195.0,1235.0,4386.0
2019-05-25T11:30:00.0,6994.0,5250.0,1216.0,1218.0,4330.0
2019-05-25T12:00:00.0,6903.0,5253.0,1257.0,1210.0,4306.0
2019-05-25T12:30:00.0,6836.0,5279.0,1289.0,1217.0,4248.0
2019-05-25T13:00:00.0,6767.0,5262.0,1287.0,1201.0,4272.0
2019-05-25T13:30:00.0,6810.0,5309.0,1244.0,1193.0,4277.0
2019-05-25T14:00:00.0,6884.0,5369.0,1182.0,1196.0,4370.0
2019-05-25T14:30:00.0,6979.0,5515.0,1189.0,1204.0,4497.0
2019-05-25T15:00:00.0,7083.0,5658.0,1278.0,1213.0,4578.0
2019-05-25T15:30:00.0,7245.0,5792.0,1311.0,1230.0,4576.0
2019-05-25T16:00:00.0,7408.0,5948.0,1345.0,1256.0,4706.0
2019-05-25T16:30:00.0,7648.0,6105.0,1414.0,1277.0,4881.0
2019-05-25T17:00:00.0,7912.0,6374.0,1514.0,1318.0,5101.0
2019-05-25T17:30:00.0,8226.0,6645.0,1579.0,1381.0,5349.0
2019-05-25T18:00:00.0,8507.0,6765.0,1635.0,1408.0,5525.0
2019-05-25T18:30:00.0,8485.0,6762.0,1717.0,1401.0,5528.0
2019-05-25T19:00:00.0,8331.0,6721.0,1696.0,1383.0,5530.0
2019-05-25T19:30:00.0,8148.0,6590.0,1664.0,1361.0,5408.0
2019-05-25T20:00:00.0,8033.0,6525.0,1632.0,1342.0,5309.0
2019-05-25T20:30:00.0,7871.0,6435.0,1612.0,1336.0,5205.0
2019-05-25T21:00:00.0,7778.0,6300.0,1573.0,1320.0,5087.0
2019-05-25T21:30:00.0,7679.0,6231.0,1548.0,1301.0,5023.0
2019-05-25T22:00:00.0,7552.0,6119.0,1508.0,1281.0,4933.0
2019-05-25T22:30:00.0,7556.0,6071.0,1470.0,1252.0,4859.0
2019-05-25T23:00:00.0,7482.0,6017.0,1422.0,1195.0,4812.0
2019-05-25T23:30:00.0,7453.0,5846.0,1384.0,1166.0,4953.0
2019-05-26T00:00:00.0,7372.0,5674.0,1567.0,1163.0,4959.0
2019-05-26T00:30:00.0,7212.0,5494.0,1544.0,1145.0,4799.0
2019-05-26T01:00:00.0,7021.0,5332.0,1481.0,1109.0,4617.0
2019-05-26T01:30:00.0,6825.0,5212.0,1375.0,1089.0,4454.0
2019-05-26T02:00:00.0,6635.0,5125.0,1288.0,1084.0,4314.0
2019-05-26T02:30:00.0,6371.0,5076.0,1236.0,1069.0,4149.0
2019-05-26T03:00:00.0,6216.0,5068.0,1204.0,1063.0,4043.0
2019-05-26T03:30:00.0,6104.0,5058.0,1173.0,1060.0,3991.0
2019-05-26T04:00:00.0,6036.0,5028.0,1147.0,1062.0,3892.0
2019-05-26T04:30:00.0,6026.0,5049.0,1123.0,1045.0,3881.0
2019-05-26T05:00:00.0,6063.0,5067.0,1111.0,1053.0,3911.0
2019-05-26T05:30:00.0,6135.0,5130.0,1106.0,1067.0,4005.0
2019-05-26T06:00:00.0,6234.0,5174.0,1115.0,1079.0,4021.0
2019-05-26T06:30:00.0,6430.0,5275.0,1133.0,1093.0,4121.0
2019-05-26T07:00:00.0,6613.0,5346.0,1148.0,1118.0,4251.0
2019-05-26T07:30:00.0,6851.0,5504.0,1192.0,1143.0,4308.0
2019-05-26T08:00:00.0,7147.0,5537.0,1206.0,1184.0,4473.0
2019-05-26T08:30:00.0,7445.0,5603.0,1238.0,1246.0,4607.0
2019-05-26T09:00:00.0,7576.0,5560.0,1244.0,1273.0,4588.0
2019-05-26T09:30:00.0,7660.0,5457.0,1249.0,1298.0,4601.0
2019-05-26T10:00:00.0,7512.0,5254.0,1241.0,1295.0,4518.0
2019-05-26T10:30:00.0,7331.0,5159.0,1250.0,1275.0,4444.0
2019-05-26T11:00:00.0,7152.0,5079.0,1260.0,1244.0,4302.0
2019-05-26T11:30:00.0,7034.0,5028.0,1253.0,1210.0,4235.0
2019-05-26T12:00:00.0,6813.0,5002.0,1228.0,1197.0,4275.0
2019-05-26T12:30:00.0,6697.0,5003.0,1202.0,1198.0,4389.0
2019-05-26T13:00:00.0,6655.0,5076.0,1258.0,1205.0,4468.0
2019-05-26T13:30:00.0,6642.0,5187.0,1297.0,1210.0,4582.0
2019-05-26T14:00:00.0,6675.0,5421.0,1366.0,1233.0,4590.0
2019-05-26T14:30:00.0,6776.0,5622.0,1422.0,1268.0,4649.0
2019-05-26T15:00:00.0,6866.0,5700.0,1379.0,1300.0,4726.0
2019-05-26T15:30:00.0,7032.0,5818.0,1405.0,1332.0,4911.0
2019-05-26T16:00:00.0,7292.0,6015.0,1418.0,1346.0,5063.0
2019-05-26T16:30:00.0,7612.0,6255.0,1446.0,1370.0,5253.0
2019-05-26T17:00:00.0,7978.0,6499.0,1513.0,1411.0,5525.0
2019-05-26T17:30:00.0,8385.0,6796.0,1609.0,1460.0,5822.0
2019-05-26T18:00:00.0,8829.0,6939.0,1738.0,1484.0,6081.0
2019-05-26T18:30:00.0,8875.0,6911.0,1844.0,1480.0,6114.0
2019-05-26T19:00:00.0,8758.0,6869.0,1855.0,1464.0,5993.0
2019-05-26T19:30:00.0,8573.0,6691.0,1823.0,1446.0,5918.0
2019-05-26T20:00:00.0,8416.0,6587.0,1765.0,1431.0,5778.0
2019-05-26T20:30:00.0,8293.0,6501.0,1752.0,1417.0,5634.0
2019-05-26T21:00:00.0,8216.0,6360.0,1702.0,1394.0,5527.0
2019-05-26T21:30:00.0,8040.0,6252.0,1673.0,1358.0,5386.0
2019-05-26T22:00:00.0,7898.0,6126.0,1601.0,1329.0,5256.0
2019-05-26T22:30:00.0,7810.0,6015.0,1541.0,1266.0,5071.0
2019-05-26T23:00:00.0,7619.0,5936.0,1474.0,1227.0,4886.0
2019-05-26T23:30:00.0,7520.0,5745.0,1427.0,1209.0,5014.0
2019-05-27T00:00:00.0,7415.0,5544.0,1595.0,1188.0,4982.0
2019-05-27T00:30:00.0,7248.0,5393.0,1578.0,1172.0,4838.0
2019-05-27T01:00:00.0,7075.0,5260.0,1528.0,1152.0,4719.0
2019-05-27T01:30:00.0,6886.0,5174.0,1437.0,1142.0,4585.0
2019-05-27T02:00:00.0,6742.0,5126.0,1361.0,1134.0,4439.0
2019-05-27T02:30:00.0,6491.0,5086.0,1320.0,1134.0,4319.0
2019-05-27T03:00:00.0,6352.0,5076.0,1278.0,1131.0,4207.0
2019-05-27T03:30:00.0,6309.0,5085.0,1246.0,1127.0,4149.0
2019-05-27T04:00:00.0,6272.0,5080.0,1217.0,1126.0,4125.0
2019-05-27T04:30:00.0,6349.0,5191.0,1215.0,1130.0,4151.0
2019-05-27T05:00:00.0,6475.0,5274.0,1223.0,1154.0,4210.0
2019-05-27T05:30:00.0,6809.0,5463.0,1234.0,1187.0,4415.0
2019-05-27T06:00:00.0,7162.0,5686.0,1267.0,1239.0,4648.0
2019-05-27T06:30:00.0,7858.0,6066.0,1315.0,1317.0,5127.0
2019-05-27T07:00:00.0,8481.0,6402.0,1427.0,1400.0,5631.0
2019-05-27T07:30:00.0,8872.0,6605.0,1549.0,1480.0,6049.0
2019-05-27T08:00:00.0,9101.0,6572.0,1644.0,1524.0,6426.0
2019-05-27T08:30:00.0,9088.0,6398.0,1709.0,1530.0,6589.0
2019-05-27T09:00:00.0,8882.0,6173.0,1681.0,1496.0,6608.0
2019-05-27T09:30:00.0,8778.0,6024.0,1621.0,1448.0,6664.0
2019-05-27T10:00:00.0,8611.0,5889.0,1572.0,1420.0,6742.0
2019-05-27T10:30:00.0,8542.0,5792.0,1503.0,1383.0,6721.0
2019-05-27T11:00:00.0,8406.0,5717.0,1420.0,1355.0,6659.0
2019-05-27T11:30:00.0,8320.0,5701.0,1454.0,1321.0,6425.0
2019-05-27T12:00:00.0,8322.0,5706.0,1442.0,1286.0,6113.0
2019-05-27T12:30:00.0,8444.0,5759.0,1426.0,1277.0,6060.0
2019-05-27T13:00:00.0,8552.0,5785.0,1397.0,1264.0,6012.0
2019-05-27T13:30:00.0,8601.0,5844.0,1337.0,1258.0,6043.0
2019-05-27T14:00:00.0,8609.0,5927.0,1415.0,1266.0,6050.0
2019-05-27T14:30:00.0,8707.0,6080.0,1471.0,1285.0,6033.0
2019-05-27T15:00:00.0,8681.0,6167.0,1485.0,1292.0,6028.0
2019-05-27T15:30:00.0,8758.0,6326.0,1543.0,1325.0,6089.0
2019-05-27T16:00:00.0,8995.0,6528.0,1602.0,1349.0,6210.0
2019-05-27T16:30:00.0,9344.0,6712.0,1674.0,1382.0,6450.0
2019-05-27T17:00:00.0,9843.0,6934.0,1735.0,1431.0,6670.0
2019-05-27T17:30:00.0,10518.0,7167.0,1829.0,1507.0,6895.0
2019-05-27T18:00:00.0,11054.0,7322.0,1940.0,1544.0,7205.0
2019-05-27T18:30:00.0,11144.0,7281.0,2029.0,1547.0,7239.0
2019-05-27T19:00:00.0,11000.0,7226.0,2038.0,1535.0,7102.0
2019-05-27T19:30:00.0,10737.0,7097.0,2003.0,1506.0,6936.0
2019-05-27T20:00:00.0,10460.0,7038.0,1955.0,1478.0,6751.0
2019-05-27T20:30:00.0,10206.0,6934.0,1904.0,1457.0,6576.0
2019-05-27T21:00:00.0,9952.0,6737.0,1848.0,1433.0,6385.0
2019-05-27T21:30:00.0,9647.0,6527.0,1794.0,1402.0,6179.0
2019-05-27T22:00:00.0,9256.0,6357.0,1720.0,1371.0,5915.0
2019-05-27T22:30:00.0,9084.0,6228.0,1642.0,1330.0,5651.0
2019-05-27T23:00:00.0,8774.0,6115.0,1563.0,1287.0,5468.0
2019-05-27T23:30:00.0,8576.0,5905.0,1496.0,1246.0,5510.0
2019-05-28T00:00:00.0,8437.0,5694.0,1653.0,1217.0,5487.0
2019-05-28T00:30:00.0,8209.0,5515.0,1623.0,1195.0,5230.0
2019-05-28T01:00:00.0,8062.0,5353.0,1553.0,1175.0,5083.0
2019-05-28T01:30:00.0,7832.0,5256.0,1472.0,1142.0,4942.0
2019-05-28T02:00:00.0,7664.0,5191.0,1403.0,1139.0,4758.0
2019-05-28T02:30:00.0,7300.0,5129.0,1345.0,1131.0,4626.0
2019-05-28T03:00:00.0,7098.0,5122.0,1306.0,1132.0,4504.0
2019-05-28T03:30:00.0,6917.0,5119.0,1271.0,1132.0,4439.0
2019-05-28T04:00:00.0,6867.0,5110.0,1250.0,1130.0,4440.0
2019-05-28T04:30:00.0,6885.0,5181.0,1237.0,1132.0,4443.0
2019-05-28T05:00:00.0,7041.0,5277.0,1242.0,1148.0,4526.0
2019-05-28T05:30:00.0,7380.0,5519.0,1255.0,1183.0,4719.0
2019-05-28T06:00:00.0,7839.0,5786.0,1284.0,1227.0,4907.0
2019-05-28T06:30:00.0,8630.0,6192.0,1339.0,1295.0,5404.0
2019-05-28T07:00:00.0,9338.0,6497.0,1461.0,1400.0,5851.0
2019-05-28T07:30:00.0,9789.0,6720.0,1564.0,1494.0,6218.0
2019-05-28T08:00:00.0,9987.0,6598.0,1662.0,1552.0,6487.0
2019-05-28T08:30:00.0,9833.0,6382.0,1724.0,1541.0,6634.0
2019-05-28T09:00:00.0,9390.0,6125.0,1705.0,1519.0,6649.0
2019-05-28T09:30:00.0,9140.0,5893.0,1662.0,1493.0,6697.0
2019-05-28T10:00:00.0,8855.0,5684.0,1658.0,1448.0,6665.0
2019-05-28T10:30:00.0,8654.0,5529.0,1626.0,1410.0,6562.0
2019-05-28T11:00:00.0,8491.0,5400.0,1607.0,1385.0,6513.0
2019-05-28T11:30:00.0,8360.0,5360.0,1572.0,1377.0,6446.0
2019-05-28T12:00:00.0,8249.0,5399.0,1538.0,1376.0,6415.0
2019-05-28T12:30:00.0,8190.0,5410.0,1525.0,1373.0,6372.0
2019-05-28T13:00:00.0,8138.0,5427.0,1459.0,1375.0,6350.0
2019-05-28T13:30:00.0,8142.0,5502.0,1480.0,1396.0,6352.0
2019-05-28T14:00:00.0,8188.0,5575.0,1495.0,1404.0,6329.0
2019-05-28T14:30:00.0,8280.0,5708.0,1464.0,1419.0,6297.0
2019-05-28T15:00:00.0,8384.0,5853.0,1547.0,1425.0,6218.0
2019-05-28T15:30:00.0,8527.0,6071.0,1604.0,1424.0,6205.0
2019-05-28T16:00:00.0,8794.0,6333.0,1612.0,1453.0,6320.0
2019-05-28T16:30:00.0,9162.0,6617.0,1666.0,1491.0,6454.0
2019-05-28T17:00:00.0,9667.0,6906.0,1740.0,1542.0,6634.0
2019-05-28T17:30:00.0,10315.0,7175.0,1806.0,1599.0,6847.0
2019-05-28T18:00:00.0,10888.0,7399.0,1908.0,1633.0,7026.0
2019-05-28T18:30:00.0,10964.0,7431.0,2005.0,1625.0,7003.0
2019-05-28T19:00:00.0,10895.0,7443.0,2020.0,1616.0,6927.0
2019-05-28T19:30:00.0,10683.0,7335.0,1989.0,1587.0,6820.0
2019-05-28T20:00:00.0,10427.0,7210.0,1951.0,1571.0,6689.0
2019-05-28T20:30:00.0,10210.0,7106.0,1911.0,1544.0,6519.0
2019-05-28T21:00:00.0,9944.0,6939.0,1878.0,1500.0,6375.0
2019-05-28T21:30:00.0,9625.0,6767.0,1840.0,1435.0,6185.0
2019-05-28T22:00:00.0,9232.0,6558.0,1764.0,1383.0,5938.0
2019-05-28T22:30:00.0,9037.0,6370.0,1675.0,1339.0,5667.0
2019-05-28T23:00:00.0,8722.0,6269.0,1592.0,1298.0,5468.0
2019-05-28T23:30:00.0,8493.0,6051.0,1526.0,1264.0,5550.0
2019-05-29T00:00:00.0,8338.0,5842.0,1667.0,1232.0,5467.0
2019-05-29T00:30:00.0,8185.0,5648.0,1639.0,1212.0,5270.0
2019-05-29T01:00:00.0,8028.0,5499.0,1576.0,1188.0,5115.0
2019-05-29T01:30:00.0,7807.0,5375.0,1474.0,1175.0,4942.0
2019-05-29T02:00:00.0,7613.0,5315.0,1390.0,1160.0,4738.0
2019-05-29T02:30:00.0,7300.0,5264.0,1335.0,1162.0,4557.0
2019-05-29T03:00:00.0,7043.0,5228.0,1300.0,1161.0,4463.0
2019-05-29T03:30:00.0,6859.0,5211.0,1261.0,1160.0,4406.0
2019-05-29T04:00:00.0,6723.0,5211.0,1221.0,1174.0,4384.0
2019-05-29T04:30:00.0,6805.0,5277.0,1211.0,1181.0,4451.0
2019-05-29T05:00:00.0,6920.0,5401.0,1215.0,1192.0,4505.0
2019-05-29T05:30:00.0,7241.0,5644.0,1243.0,1231.0,4696.0
2019-05-29T06:00:00.0,7640.0,5938.0,1287.0,1274.0,4951.0
2019-05-29T06:30:00.0,8370.0,6330.0,1340.0,1317.0,5403.0
2019-05-29T07:00:00.0,9046.0,6704.0,1456.0,1400.0,5899.0
2019-05-29T07:30:00.0,9466.0,6947.0,1588.0,1526.0,6252.0
2019-05-29T08:00:00.0,9626.0,6841.0,1695.0,1579.0,6552.0
2019-05-29T08:30:00.0,9515.0,6568.0,1764.0,1575.0,6672.0
2019-05-29T09:00:00.0,9219.0,6214.0,1747.0,1555.0,6602.0
2019-05-29T09:30:00.0,9001.0,5952.0,1721.0,1528.0,6562.0
2019-05-29T10:00:00.0,8839.0,5741.0,1702.0,1494.0,6387.0
2019-05-29T10:30:00.0,8680.0,5582.0,1653.0,1449.0,6264.0
2019-05-29T11:00:00.0,8546.0,5458.0,1564.0,1384.0,6146.0
2019-05-29T11:30:00.0,8362.0,5371.0,1464.0,1343.0,6158.0
2019-05-29T12:00:00.0,8229.0,5348.0,1443.0,1315.0,6075.0
2019-05-29T12:30:00.0,8184.0,5256.0,1435.0,1317.0,6063.0
2019-05-29T13:00:00.0,8120.0,5312.0,1359.0,1341.0,6047.0
2019-05-29T13:30:00.0,8137.0,5441.0,1311.0,1313.0,6043.0
2019-05-29T14:00:00.0,8110.0,5574.0,1347.0,1297.0,6090.0
2019-05-29T14:30:00.0,8147.0,5746.0,1343.0,1303.0,6274.0
2019-05-29T15:00:00.0,8238.0,5895.0,1398.0,1316.0,6365.0
2019-05-29T15:30:00.0,8398.0,6069.0,1442.0,1333.0,6514.0
2019-05-29T16:00:00.0,8706.0,6303.0,1508.0,1370.0,6832.0
2019-05-29T16:30:00.0,9047.0,6588.0,1605.0,1413.0,7089.0
2019-05-29T17:00:00.0,9474.0,6882.0,1686.0,1489.0,7220.0
2019-05-29T17:30:00.0,10071.0,7166.0,1816.0,1566.0,7429.0
2019-05-29T18:00:00.0,10544.0,7387.0,1972.0,1609.0,7620.0
2019-05-29T18:30:00.0,10583.0,7432.0,2108.0,1607.0,7545.0
2019-05-29T19:00:00.0,10536.0,7480.0,2130.0,1600.0,7466.0
2019-05-29T19:30:00.0,10361.0,7375.0,2089.0,1579.0,7339.0
2019-05-29T20:00:00.0,10175.0,7278.0,2047.0,1541.0,7236.0
2019-05-29T20:30:00.0,10019.0,7214.0,2012.0,1526.0,7057.0
2019-05-29T21:00:00.0,9841.0,7021.0,1953.0,1489.0,6867.0
2019-05-29T21:30:00.0,9568.0,6844.0,1884.0,1455.0,6650.0
2019-05-29T22:00:00.0,9245.0,6674.0,1800.0,1411.0,6381.0
2019-05-29T22:30:00.0,9037.0,6477.0,1700.0,1356.0,6040.0
2019-05-29T23:00:00.0,8756.0,6359.0,1601.0,1301.0,5801.0
2019-05-29T23:30:00.0,8593.0,6180.0,1516.0,1254.0,5808.0
2019-05-30T00:00:00.0,8437.0,5977.0,1655.0,1214.0,5757.0
2019-05-30T00:30:00.0,8265.0,5767.0,1603.0,1191.0,5565.0
2019-05-30T01:00:00.0,8073.0,5602.0,1544.0,1163.0,5360.0
2019-05-30T01:30:00.0,7926.0,5504.0,1439.0,1146.0,5203.0
2019-05-30T02:00:00.0,7692.0,5399.0,1366.0,1140.0,5011.0
2019-05-30T02:30:00.0,7408.0,5336.0,1301.0,1133.0,4861.0
2019-05-30T03:00:00.0,7143.0,5335.0,1275.0,1132.0,4738.0
2019-05-30T03:30:00.0,7013.0,5329.0,1244.0,1140.0,4663.0
2019-05-30T04:00:00.0,6917.0,5346.0,1225.0,1153.0,4632.0
2019-05-30T04:30:00.0,6966.0,5412.0,1210.0,1161.0,4622.0
2019-05-30T05:00:00.0,7093.0,5526.0,1208.0,1177.0,4704.0
2019-05-30T05:30:00.0,7495.0,5760.0,1228.0,1196.0,4902.0
2019-05-30T06:00:00.0,7928.0,6026.0,1280.0,1240.0,5177.0
2019-05-30T06:30:00.0,8663.0,6481.0,1362.0,1329.0,5666.0
2019-05-30T07:00:00.0,9468.0,6839.0,1508.0,1423.0,6101.0
2019-05-30T07:30:00.0,9973.0,7058.0,1645.0,1451.0,6505.0
2019-05-30T08:00:00.0,10177.0,6910.0,1779.0,1575.0,6834.0
2019-05-30T08:30:00.0,9989.0,6673.0,1869.0,1581.0,7001.0
2019-05-30T09:00:00.0,9615.0,6365.0,1843.0,1570.0,6844.0
2019-05-30T09:30:00.0,9364.0,6073.0,1797.0,1519.0,6763.0
2019-05-30T10:00:00.0,9074.0,5844.0,1719.0,1469.0,6637.0
2019-05-30T10:30:00.0,8879.0,5681.0,1613.0,1446.0,6451.0
2019-05-30T11:00:00.0,8662.0,5557.0,1502.0,1443.0,6340.0
